issn,sjr,quartile,title
00218855,1.313,Q1,Journal of Applied Behavior Analysis
14320827,1.312,Q1,Calcified Tissue International
0171967X,1.312,Q1,Calcified Tissue International
20500068,1.312,Q1,Clinical and Translational Immunology
20010370,1.312,Q1,Computational and Structural Biotechnology Journal
20430809,1.312,Q1,Journal of Sustainable Finance and Investment
20430795,1.312,Q1,Journal of Sustainable Finance and Investment
09819428,1.312,Q1,Plant Physiology and Biochemistry
18732690,1.312,Q1,Plant Physiology and Biochemistry
15584488,1.312,Q1,Seminars in Nephrology
02709295,1.312,Q1,Seminars in Nephrology
0006341X,1.311,Q1,Biometrics
15410420,1.311,Q1,Biometrics
1059941X,1.311,Q1,Journal of Prosthodontics
1532849X,1.311,Q1,Journal of Prosthodontics
20754434,1.31,Q1,Galaxies
10982264,1.31,Q1,Genes Chromosomes and Cancer
10452257,1.31,Q1,Genes Chromosomes and Cancer
00217670,1.31,Q1,Journal d'Analyse Mathematique
15658538,1.31,Q1,Journal d'Analyse Mathematique
09517375,1.309,Q1,Current Opinion in Infectious Diseases
14736527,1.309,Q1,Current Opinion in Infectious Diseases
11778881,1.309,Q1,"Drug Design, Development and Therapy"
1356336X,1.309,Q1,European Physical Education Review
17412749,1.309,Q1,European Physical Education Review
00224537,1.309,Q1,Journal of Social Issues
15404560,1.309,Q1,Journal of Social Issues
22122672,1.309,Q1,Journal of the Academy of Nutrition and Dietetics
25900978,1.309,Q1,Medicine in Microecology
20567189,1.309,Q1,npj Systems Biology and Applications
21643970,1.309,Q1,Service Science
21643962,1.309,Q1,Service Science
16726308,1.308,Q1,Rice Science
13670050,1.307,Q1,International Journal of Bilingual Education and Bilingualism
17572215,1.307,Q1,Journal of Ovarian Research
00404411,1.307,Q1,Texas Law Review
20472994,1.306,Q1,Antimicrobial Resistance and Infection Control
17548403,1.306,Q1,DMM Disease Models and Mechanisms
17548411,1.306,Q1,DMM Disease Models and Mechanisms
21925682,1.306,Q1,Global Spine Journal
21925690,1.306,Q1,Global Spine Journal
14668564,1.305,Q1,Innovative Food Science and Emerging Technologies
25900595,1.305,Q1,Kidney Medicine
15731855,1.305,Q1,Learning Environments Research
13871579,1.305,Q1,Learning Environments Research
10095020,1.304,Q1,Geo-Spatial Information Science
00431648,1.304,Q1,Wear
03636127,1.302,Q1,American Journal of Physiology - Renal Fluid and Electrolyte Physiology
13652060,1.302,Q1,Annals of Medicine
07853890,1.302,Q1,Annals of Medicine
20967209,1.302,Q1,Blockchain: Research and Applications
26669536,1.302,Q1,Blockchain: Research and Applications
08918929,1.302,Q1,Clinical Diabetes
15476898,1.302,Q1,Critical Reviews in Toxicology
10408444,1.302,Q1,Critical Reviews in Toxicology
27725871,1.302,Q1,Multimodal Transportation
27725863,1.302,Q1,Multimodal Transportation
00137227,1.302,Q2,Endocrinology (United States)
19457170,1.302,Q2,Endocrinology (United States)
24694460,1.301,Q1,Annals of the American Association of Geographers
24694452,1.301,Q1,Annals of the American Association of Geographers
10633995,1.301,Q1,Clinical Psychology and Psychotherapy
10990879,1.301,Q1,Clinical Psychology and Psychotherapy
21920567,1.301,Q1,"Energy, Sustainability and Society"
09248579,1.301,Q1,International Journal of Antimicrobial Agents
18727913,1.301,Q1,International Journal of Antimicrobial Agents
10985514,1.301,Q1,Journal of Virology
0022538X,1.301,Q1,Journal of Virology
15375129,1.299,Q1,Biosystems Engineering
15375110,1.299,Q1,Biosystems Engineering
20472986,1.299,Q1,Journal of Global Health
20472978,1.299,Q1,Journal of Global Health
01485598,1.299,Q1,Journal of Medical Systems
1573689X,1.299,Q1,Journal of Medical Systems
01676911,1.299,Q1,Systems and Control Letters
0391173X,1.298,Q1,Annali della Scuola Normale Superiore di Pisa - Classe di Scienze
20362145,1.298,Q1,Annali della Scuola Normale Superiore di Pisa - Classe di Scienze
17498546,1.298,Q1,Chinese Medicine (United Kingdom)
19910150,1.298,Q1,Chinese Medicine (United Kingdom)
24523100,1.298,Q1,Current Opinion in Systems Biology
17452627,1.298,Q1,International Journal of Sustainable Development and World Ecology
13504509,1.298,Q1,International Journal of Sustainable Development and World Ecology
01691368,1.298,Q1,Ore Geology Reviews
0166445X,1.297,Q1,Aquatic Toxicology
18791514,1.297,Q1,Aquatic Toxicology
02174561,1.297,Q1,Asia Pacific Journal of Management
15729958,1.297,Q1,Asia Pacific Journal of Management
14645491,1.297,Q1,Diabetic Medicine
07423071,1.297,Q1,Diabetic Medicine
27723690,1.296,Q1,Additive Manufacturing Letters
26673762,1.296,Q1,Advances in Ophthalmology Practice and Research
07410395,1.296,Q1,Genetic Epidemiology
10982272,1.296,Q1,Genetic Epidemiology
15580571,1.296,Q1,IEEE Geoscience and Remote Sensing Letters
1545598X,1.296,Q1,IEEE Geoscience and Remote Sensing Letters
03630234,1.296,Q1,Suicide and Life-Threatening Behavior
1943278X,1.296,Q1,Suicide and Life-Threatening Behavior
00043702,1.295,Q1,Artificial Intelligence
29499097,1.295,Q1,Gas Science and Engineering
29499089,1.295,Q1,Gas Science and Engineering
14724677,1.294,Q1,Geobiology
14724669,1.294,Q1,Geobiology
10959254,1.294,Q1,Journal of Adolescence
01401971,1.294,Q1,Journal of Adolescence
23972106,1.294,Q1,npj Materials Degradation
21957177,1.294,Q1,Review Journal of Autism and Developmental Disorders
21957185,1.294,Q1,Review Journal of Autism and Developmental Disorders
19447353,1.293,Q1,Diabetes Spectrum
10409165,1.293,Q1,Diabetes Spectrum
10902694,1.293,Q1,Journal of Catalysis
00219517,1.293,Q1,Journal of Catalysis
03057364,1.292,Q1,Annals of Botany
10958290,1.292,Q1,Annals of Botany
29498635,1.292,Q1,Supply Chain Analytics
22133054,1.291,Q1,Anthropocene
26668211,1.291,Q1,Chemical Engineering Journal Advances
00223913,1.291,Q1,Journal of Prosthetic Dentistry
10976841,1.291,Q1,Journal of Prosthetic Dentistry
02655322,1.291,Q1,Language Testing
14770946,1.291,Q1,Language Testing
10445803,1.291,Q1,Materials Characterization
21910200,1.291,Q1,Reviews in the Neurosciences
03341763,1.291,Q1,Reviews in the Neurosciences
18715192,1.291,Q1,Women and Birth
18781799,1.291,Q1,Women and Birth
13592998,1.29,Q1,Archives of Disease in Childhood: Fetal and Neonatal Edition
14682052,1.29,Q1,Archives of Disease in Childhood: Fetal and Neonatal Edition
17495687,1.29,Q1,International Political Sociology
17495679,1.29,Q1,International Political Sociology
1479294X,1.29,Q1,Maritime Economics and Logistics
14792931,1.29,Q1,Maritime Economics and Logistics
19352727,1.29,Q1,PLOS Neglected Tropical Diseases
19352735,1.29,Q1,PLOS Neglected Tropical Diseases
25901834,1.29,Q1,Smart Materials in Medicine
10641734,1.29,Q2,Journal of Current Issues and Research in Advertising
21647313,1.29,Q2,Journal of Current Issues and Research in Advertising
20405804,1.289,Q1,Applied Economic Perspectives and Policy
20405790,1.289,Q1,Applied Economic Perspectives and Policy
14691817,1.289,Q1,Applied Psycholinguistics
01427164,1.289,Q1,Applied Psycholinguistics
17494613,1.289,Q1,Fungal Biology Reviews
26667991,1.288,Q1,Applied Corpus Linguistics
00130079,1.288,Q1,Economic Development and Cultural Change
15392988,1.288,Q1,Economic Development and Cultural Change
19447876,1.288,Q1,Foot and Ankle International
10711007,1.288,Q1,Foot and Ankle International
2409515X,1.288,Q1,International Journal of Neonatal Screening
01466216,1.287,Q1,Applied Psychological Measurement
15523497,1.287,Q1,Applied Psychological Measurement
1746045X,1.287,Q1,Expert Opinion on Drug Discovery
17460441,1.287,Q1,Expert Opinion on Drug Discovery
16625137,1.287,Q1,Frontiers in Systems Neuroscience
01418130,1.287,Q1,International Journal of Biological Macromolecules
18790003,1.287,Q1,International Journal of Biological Macromolecules
25742531,1.287,Q1,JAMIA Open
18736513,1.287,Q1,Journal of Pain and Symptom Management
08853924,1.287,Q1,Journal of Pain and Symptom Management
18733913,1.287,Q2,Cellular Signalling
08986568,1.287,Q2,Cellular Signalling
16000412,1.286,Q1,Acta Obstetricia et Gynecologica Scandinavica
00016349,1.286,Q1,Acta Obstetricia et Gynecologica Scandinavica
14346621,1.286,Q1,Clinical Chemistry and Laboratory Medicine
14374331,1.286,Q1,Clinical Chemistry and Laboratory Medicine
01437720,1.286,Q1,International Journal of Manpower
22387854,1.286,Q1,Journal of Materials Research and Technology
22140697,1.286,Q1,Journal of Materials Research and Technology
21969744,1.285,Q1,ChemBioEng Reviews
14320940,1.285,Q1,Constructive Approximation
01764276,1.285,Q1,Constructive Approximation
14653435,1.285,Q1,European Journal of Education
01418211,1.285,Q1,European Journal of Education
13899341,1.285,Q1,Forest Policy and Economics
00961523,1.285,Q1,Journal of Experimental Psychology: Human Perception and Performance
19391277,1.285,Q1,Journal of Experimental Psychology: Human Perception and Performance
15527395,1.285,Q1,Nonprofit and Voluntary Sector Quarterly
08997640,1.285,Q1,Nonprofit and Voluntary Sector Quarterly
01411187,1.284,Q1,Applied Ocean Research
20950225,1.284,Q1,Frontiers of Medicine
20950217,1.284,Q1,Frontiers of Medicine
15526844,1.284,Q1,Neurorehabilitation and Neural Repair
15459683,1.284,Q1,Neurorehabilitation and Neural Repair
26669552,1.284,Q1,Smart Energy
2666142X,1.283,Q1,International Journal of Nursing Studies Advances
03788741,1.283,Q1,Journal of Ethnopharmacology
18727573,1.283,Q1,Journal of Ethnopharmacology
14697645,1.283,Q1,Journal of Fluid Mechanics
00221120,1.283,Q1,Journal of Fluid Mechanics
23338113,1.283,Q1,Motivation Science
23338121,1.283,Q1,Motivation Science
19431562,1.283,Q1,Psychology of Religion and Spirituality
19411022,1.283,Q1,Psychology of Religion and Spirituality
12086010,1.282,Q1,Canadian Geotechnical Journal
00083674,1.282,Q1,Canadian Geotechnical Journal
21921709,1.282,Q1,Ecological Processes
10430342,1.282,Q1,Human Gene Therapy
15577422,1.282,Q1,Human Gene Therapy
22139621,1.282,Q1,Micro and Nano Systems Letters
20496613,1.282,Q1,Review of Education
09643397,1.281,Q1,Intensive and Critical Care Nursing
15324036,1.281,Q1,Intensive and Critical Care Nursing
09500782,1.281,Q1,Language and Education
00796611,1.281,Q1,Progress in Oceanography
21903948,1.28,Q1,Drug Delivery and Translational Research
2190393X,1.28,Q1,Drug Delivery and Translational Research
24523062,1.28,Q1,Econometrics and Statistics
14760584,1.28,Q1,Expert Review of Vaccines
17448395,1.28,Q1,Expert Review of Vaccines
25278045,1.28,Q1,Indonesian Journal of Science and Technology
25281410,1.28,Q1,Indonesian Journal of Science and Technology
16000889,1.28,Q1,"Tellus, Series B: Chemical and Physical Meteorology"
02806509,1.28,Q1,"Tellus, Series B: Chemical and Physical Meteorology"
2154817X,1.28,-,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining
23798920,1.279,Q1,IEEE Transactions on Cognitive and Developmental Systems
23798939,1.279,Q1,IEEE Transactions on Cognitive and Developmental Systems
25149806,1.279,Q1,Journal of Hospitality and Tourism Insights
25149792,1.279,Q1,Journal of Hospitality and Tourism Insights
27729303,1.279,Q1,Journal of the Society for Cardiovascular Angiography and Interventions
0308597X,1.279,Q1,Marine Policy
27727416,1.279,Q1,Resilient Cities and Structures
17544769,1.278,Q1,Chinese Journal of Communication
17544750,1.278,Q1,Chinese Journal of Communication
13474820,1.278,Q1,Circulation Journal
13469843,1.278,Q1,Circulation Journal
18728243,1.278,Q1,International Journal of Medical Informatics
13865056,1.278,Q1,International Journal of Medical Informatics
14086980,1.278,Q1,Journal of International Relations and Development
15811980,1.278,Q1,Journal of International Relations and Development
26624753,1.278,Q1,Railway Engineering Science
26624745,1.278,Q1,Railway Engineering Science
15436136,1.277,Q1,Archives of Suicide Research
13811118,1.277,Q1,Archives of Suicide Research
09654313,1.277,Q1,European Planning Studies
14695944,1.277,Q1,European Planning Studies
01602896,1.277,Q1,Intelligence
08948453,1.277,Q1,Journal of Career Development
15560856,1.277,Q1,Journal of Career Development
13595997,1.277,Q1,Materials and Structures/Materiaux et Constructions
18716873,1.277,Q1,Materials and Structures/Materiaux et Constructions
10959513,1.277,Q1,Molecular Phylogenetics and Evolution
10557903,1.277,Q1,Molecular Phylogenetics and Evolution
20572107,1.277,Q1,Neuroscience of Consciousness
25894196,1.277,Q1,Ophthalmology Glaucoma
25894234,1.277,Q1,Ophthalmology Glaucoma
25180231,1.277,Q1,RILEM Technical Letters
16000854,1.277,Q1,Traffic
13989219,1.277,Q1,Traffic
20796382,1.276,Q1,Antibiotics
15736792,1.276,Q1,Brain Topography
08960267,1.276,Q1,Brain Topography
10473211,1.276,Q1,Cerebral Cortex
14602199,1.276,Q1,Cerebral Cortex
15582213,1.276,Q1,Journal of Lightwave Technology
07338724,1.276,Q1,Journal of Lightwave Technology
18790593,1.276,Q1,Oral Oncology
13688375,1.276,Q1,Oral Oncology
14715007,1.276,Q1,Trends in Parasitology
14714922,1.276,Q1,Trends in Parasitology
21589682,1.276,-,Digest of Technical Papers - Symposium on VLSI Technology
07431562,1.276,-,Digest of Technical Papers - Symposium on VLSI Technology
15579468,1.276,-,Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms
10719040,1.276,-,Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms
23525568,1.274,Q1,Anaesthesia Critical Care and Pain Medicine
17596653,1.274,Q1,Genome Biology and Evolution
18154654,1.274,Q1,International Journal of Central Banking
18157556,1.274,Q1,International Journal of Central Banking
01460404,1.274,Q1,Investigative Ophthalmology and Visual Science
15525783,1.274,Q1,Investigative Ophthalmology and Visual Science
1873961X,1.274,Q1,Journal of Cell Communication and Signaling
18739601,1.274,Q1,Journal of Cell Communication and Signaling
21904936,1.274,Q1,"Methods, Data, Analyses"
18646956,1.274,Q1,"Methods, Data, Analyses"
10504729,1.274,-,Proceedings - IEEE International Conference on Robotics and Automation
2577087X,1.274,-,Proceedings - IEEE International Conference on Robotics and Automation
26331462,1.273,Q1,Bone and Joint Open
21989753,1.273,Q1,International Journal of Research in Undergraduate Mathematics Education
22133437,1.273,Q1,Journal of Environmental Chemical Engineering
22132929,1.273,Q1,Journal of Environmental Chemical Engineering
15327825,1.273,Q1,Mass Communication and Society
15205436,1.273,Q1,Mass Communication and Society
00322687,1.273,Q1,Policy Sciences
15730891,1.273,Q1,Policy Sciences
0191491X,1.273,Q1,Studies in Educational Evaluation
26449463,1.272,Q1,Annales Henri Lebesgue
00144983,1.272,Q1,Explorations in Economic History
10902457,1.272,Q1,Explorations in Economic History
10413200,1.272,Q1,Journal of Applied Sport Psychology
15331571,1.272,Q1,Journal of Applied Sport Psychology
00954470,1.272,Q1,Journal of Phonetics
10958576,1.272,Q1,Journal of Phonetics
24700010,1.272,Q1,Physical Review D
24700029,1.272,Q1,Physical Review D
29498996,1.272,Q1,Transport Economics and Management
21963061,1.271,Q1,Current Treatment Options in Psychiatry
23350164,1.271,Q1,"Facta Universitatis, Series: Mechanical Engineering"
03542025,1.271,Q1,"Facta Universitatis, Series: Mechanical Engineering"
09518339,1.271,Q1,Marine Structures
10960317,1.271,Q1,Social Science Research
0049089X,1.271,Q1,Social Science Research
0192415X,1.27,Q1,American Journal of Chinese Medicine
17936853,1.27,Q1,American Journal of Chinese Medicine
00142972,1.27,Q1,European Journal of Clinical Investigation
13652362,1.27,Q1,European Journal of Clinical Investigation
17414326,1.27,Q1,Nuclear Fusion
00295515,1.27,Q1,Nuclear Fusion
09697330,1.27,Q1,Nursing Ethics
14770989,1.27,Q1,Nursing Ethics
14695820,1.269,Q1,Educational Psychology
01443410,1.269,Q1,Educational Psychology
14622912,1.269,Q1,Environmental Microbiology
14622920,1.269,Q1,Environmental Microbiology
23528559,1.269,Q1,Natural Gas Industry B
23528540,1.269,Q1,Natural Gas Industry B
26942437,1.267,Q1,ACS Bio and Med Chem Au
2831316X,1.267,Q1,IEEE Transactions on Machine Learning in Communications and Networking
0300483X,1.267,Q1,Toxicology
18793185,1.267,Q1,Toxicology
02085216,1.266,Q1,Biocybernetics and Biomedical Engineering
15233782,1.266,Q1,Current Cardiology Reports
15343170,1.266,Q1,Current Cardiology Reports
15989100,1.266,Q1,Intestinal Research
22881956,1.266,Q1,Intestinal Research
20961081,1.266,Q1,Journal of Communications and Information Networks
25093312,1.266,Q1,Journal of Communications and Information Networks
01672681,1.266,Q1,Journal of Economic Behavior and Organization
08837694,1.266,Q1,MRS Bulletin
19381425,1.266,Q1,MRS Bulletin
29497191,1.266,Q1,Natural Language Processing Journal
18770568,1.266,Q1,Orthopaedics and Traumatology: Surgery and Research
26670062,1.266,Q1,Soil Security
18762018,1.265,Q1,Asian Journal of Psychiatry
18762026,1.265,Q1,Asian Journal of Psychiatry
20564724,1.265,Q1,BJPsych Open
03019268,1.265,Q1,Precambrian Research
13233580,1.265,Q1,Publications of the Astronomical Society of Australia
14486083,1.265,Q1,Publications of the Astronomical Society of Australia
25900056,1.264,Q1,Array
22121447,1.264,Q1,Journal of Contextual Behavioral Science
19410921,1.264,Q1,Sports Health
19417381,1.264,Q1,Sports Health
25767666,1.264,Q1,Tunisian Journal of Mathematics
25767658,1.264,Q1,Tunisian Journal of Mathematics
26900637,1.263,Q1,ACS ES and T Water
02635577,1.263,Q1,Industrial Management and Data Systems
17529921,1.263,Q1,Journal of Plant Ecology
1752993X,1.263,Q1,Journal of Plant Ecology
